Updated DB with rowEntry : RowEntry{mobileId=2787, sellerId=1, price=4001, availableStatus=1, mobileLink='https://www.amazon.in/Mobiistar-C1-Shine-16GB-Gold/dp/B07L7BPDQQ/ref=sr_1_565?qid=1567246574&s=electronics&sr=1-565', newPrice=3998, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2792, sellerId=1, price=7400, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-Lite-Black-32GB-Storage/dp/B074PYNPSH/ref=sr_1_601?qid=1567247655&s=electronics&sr=1-601', newPrice=7477, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2794, sellerId=1, price=4399, availableStatus=1, mobileLink='https://www.amazon.in/Mobiistar-C2-Black-16-RAM/dp/B07JN5RQYJ/ref=sr_1_608?qid=1567247655&s=electronics&sr=1-608', newPrice=4380, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2807, sellerId=1, price=10090, availableStatus=1, mobileLink='https://www.amazon.in/Nokia-6-1-Black-Copper-32GB-Storage/dp/B07DC8GFCD/ref=sr_1_653?qid=1567247661&s=electronics&sr=1-653', newPrice=8880, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2809, sellerId=1, price=4890, availableStatus=1, mobileLink='https://www.amazon.in/Micromax-Bharat-RAM-16GB-Internal-Black/dp/B07F3X46L7/ref=sr_1_663?qid=1567247661&s=electronics&sr=1-663', newPrice=4880, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2810, sellerId=1, price=14799, availableStatus=1, mobileLink='https://www.amazon.in/Vivo-1716-Champagne-Without-Offers/dp/B079PSPBPN/ref=sr_1_664?qid=1567247661&s=electronics&sr=1-664', newPrice=14798, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2811, sellerId=1, price=24797, availableStatus=1, mobileLink='https://www.amazon.in/Mi-Mix-6Gb-128Gb-Black/dp/B0795MQGR2/ref=sr_1_669?qid=1567247661&s=electronics&sr=1-669', newPrice=22949, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2818, sellerId=1, price=18999, availableStatus=1, mobileLink='https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B07K2HZWB3/ref=sr_1_706?qid=1567247667&s=electronics&sr=1-706', newPrice=19299, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2819, sellerId=1, price=12870, availableStatus=1, mobileLink='https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B07HG3YKGW/ref=sr_1_708?qid=1567247667&s=electronics&sr=1-708', newPrice=12860, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2821, sellerId=1, price=9650, availableStatus=1, mobileLink='https://www.amazon.in/REALME-Smartphone-Internal-storage-Black/dp/B07HQGTYVB/ref=sr_1_712?qid=1567247667&s=electronics&sr=1-712', newPrice=10900, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2825, sellerId=1, price=5160, availableStatus=1, mobileLink='https://www.amazon.in/Micromax-iOne-Notch-Black-Face/dp/B07RZTQXLH/ref=sr_1_725?qid=1567247669&s=electronics&sr=1-725', newPrice=5130, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2826, sellerId=1, price=5010, availableStatus=1, mobileLink='https://www.amazon.in/Redmi-Go-Black-GB-RAM/dp/B07Q177N3G/ref=sr_1_727?qid=1567247669&s=electronics&sr=1-727', newPrice=5290, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2830, sellerId=1, price=4180, availableStatus=1, mobileLink='https://www.amazon.in/Xifo-Display-Smartphone-Support-Storage/dp/B07TSX7981/ref=sr_1_732?qid=1567247669&s=electronics&sr=1-732', newPrice=3990, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2841, sellerId=1, price=16240, availableStatus=1, mobileLink='https://www.amazon.in/Samsung-Galaxy-A6-Plus-Storage/dp/B07D3HRF4K/ref=sr_1_760?qid=1567247672&s=electronics&sr=1-760', newPrice=16350, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2844, sellerId=1, price=6999, availableStatus=1, mobileLink='https://www.amazon.in/Lenovo-K6-Power-Gold-32GB/dp/B072BQSFJ6/ref=sr_1_782?qid=1567247675&s=electronics&sr=1-782', newPrice=6980, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2850, sellerId=1, price=9849, availableStatus=1, mobileLink='https://www.amazon.in/Nokia-4-2-Black-32GB-Storage/dp/B07RY2NR8F/ref=sr_1_801?qid=1567247678&s=electronics&sr=1-801', newPrice=9699, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2857, sellerId=1, price=51980, availableStatus=1, mobileLink='https://www.amazon.in/Samsung-Galaxy-SM-G970-Canary-Yellow/dp/B07P57DS41/ref=sr_1_833?qid=1567247680&s=electronics&sr=1-833', newPrice=51960, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2860, sellerId=1, price=6774, availableStatus=1, mobileLink='https://www.amazon.in/Lenovo-A6600-Plus-Black/dp/B01M0OXV1V/ref=sr_1_842?qid=1567247683&s=electronics&sr=1-842', newPrice=6749, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2862, sellerId=1, price=7799, availableStatus=1, mobileLink='https://www.amazon.in/Realme-Mirror-Black-32GB-Storage/dp/B07NTKPYRT/ref=sr_1_850?qid=1567247683&s=electronics&sr=1-850', newPrice=7840, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2864, sellerId=1, price=10887, availableStatus=1, mobileLink='https://www.amazon.in/Nokia-5-1-Plus-RAM-Black/dp/B07NTQ59SL/ref=sr_1_852?qid=1567247683&s=electronics&sr=1-852', newPrice=10849, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2867, sellerId=1, price=6599, availableStatus=1, mobileLink='https://www.amazon.in/Nokia-Tempered-Blue-16-RAM/dp/B074XDGV6C/ref=sr_1_862?qid=1567247683&s=electronics&sr=1-862', newPrice=12499, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2872, sellerId=1, price=10999, availableStatus=1, mobileLink='https://www.amazon.in/Realme-Diamond-Blue-64-RAM/dp/B07JYKP5BS/ref=sr_1_876?qid=1567247686&s=electronics&sr=1-876', newPrice=11089, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2873, sellerId=1, price=13000, availableStatus=1, mobileLink='https://www.amazon.in/Moto-Style-Mod-White-64GB/dp/B01FM7IDT0/ref=sr_1_877?qid=1567247686&s=electronics&sr=1-877', newPrice=12996, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2881, sellerId=1, price=6199, availableStatus=1, mobileLink='https://www.amazon.in/Mobiistar-Notch-Sapphire-Blue-32GB/dp/B07MCC4JH3/ref=sr_1_897?qid=1567247689&s=electronics&sr=1-897', newPrice=6120, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2885, sellerId=1, price=6000, availableStatus=1, mobileLink='https://www.amazon.in/Mobiistar-Notch-Midnight-Black-2GB-16GB/dp/B07MQDHV9C/ref=sr_1_927?qid=1567247692&s=electronics&sr=1-927', newPrice=5988, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2886, sellerId=1, price=8650, availableStatus=1, mobileLink='https://www.amazon.in/Vivo-Y81i-Storage-Additional-Exchange/dp/B07LB946GK/ref=sr_1_931?qid=1567247692&s=electronics&sr=1-931', newPrice=8580, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2889, sellerId=1, price=12900, availableStatus=1, mobileLink='https://www.amazon.in/OPPO-Gold-Screen-Display-Offers/dp/B0776ZZXY3/ref=sr_1_938?qid=1567247695&s=electronics&sr=1-938', newPrice=12890, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2890, sellerId=1, price=5449, availableStatus=1, mobileLink='https://www.amazon.in/MOBIISTAR-Mobiistar-E1-Selfie/dp/B07H7KB4KX/ref=sr_1_945?qid=1567247695&s=electronics&sr=1-945', newPrice=5431, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2891, sellerId=1, price=9999, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-M7-Power-Gold/dp/B0788BNK8N/ref=sr_1_949?qid=1567247695&s=electronics&sr=1-949', newPrice=9600, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2893, sellerId=1, price=11999, availableStatus=1, mobileLink='https://www.amazon.in/Honor-Lite-4GB-Black-64GB/dp/B0716RG5R4/ref=sr_1_959?qid=1567247695&s=electronics&sr=1-959', newPrice=9999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2895, sellerId=1, price=19999, availableStatus=1, mobileLink='https://www.amazon.in/Nokia-Steel-4GB-64GB-Storage/dp/B072LNNSQQ/ref=sr_1_970?qid=1567247698&s=electronics&sr=1-970', newPrice=26990, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2899, sellerId=1, price=14999, availableStatus=1, mobileLink='https://www.amazon.in/OPPO-Smart-Phone-Marble-Green/dp/B07VJ4QLRK/ref=sr_1_981?qid=1567247698&s=electronics&sr=1-981', newPrice=15200, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2902, sellerId=1, price=13299, availableStatus=1, mobileLink='https://www.amazon.in/Realme-Pro-Black-64GB-Storage/dp/B07QWLL44F/ref=sr_1_1001?qid=1567247701&s=electronics&sr=1-1001', newPrice=13249, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2908, sellerId=1, price=15500, availableStatus=1, mobileLink='https://www.amazon.in/Oppo-F5-64GB-Storage-Offers/dp/B078CBN95Q/ref=sr_1_1023?qid=1567247704&s=electronics&sr=1-1023', newPrice=14998, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2916, sellerId=1, price=5699, availableStatus=1, mobileLink='https://www.amazon.in/Mobiistar-X1-Selfie-Black-RAM/dp/B07JN9B4L4/ref=sr_1_1046?qid=1567247707&s=electronics&sr=1-1046', newPrice=5770, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2919, sellerId=1, price=5999, availableStatus=1, mobileLink='https://www.amazon.in/Coolpad-Mega-Blue-32GB-Storage/dp/B07NBRWKNK/ref=sr_1_1054?qid=1567247707&s=electronics&sr=1-1054', newPrice=5998, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2920, sellerId=1, price=5044, availableStatus=1, mobileLink='https://www.amazon.in/Lava-Z50-Gold-1GB-Storage/dp/B079Z6F612/ref=sr_1_1061?qid=1567247710&s=electronics&sr=1-1061', newPrice=3999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2924, sellerId=1, price=25200, availableStatus=1, mobileLink='https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B07K4VNZ81/ref=sr_1_1071?qid=1567247710&s=electronics&sr=1-1071', newPrice=26500, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2926, sellerId=1, price=14865, availableStatus=1, mobileLink='https://www.amazon.in/BlackBerry-Passport-White-3GB-32GB/dp/B07MCMFTQS/ref=sr_1_1077?qid=1567247710&s=electronics&sr=1-1077', newPrice=14860, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2934, sellerId=1, price=8499, availableStatus=1, mobileLink='https://www.amazon.in/Micromax-Canvas-6-Pro-Black/dp/B01FB3NRKA/ref=sr_1_1107?qid=1567247715&s=electronics&sr=1-1107', newPrice=8099, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2937, sellerId=1, price=5990, availableStatus=1, mobileLink='https://www.amazon.in/Panasonic-P101-Black/dp/B07F422T5Z/ref=sr_1_1112?qid=1567247715&s=electronics&sr=1-1112', newPrice=4999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2938, sellerId=1, price=5490, availableStatus=1, mobileLink='https://www.amazon.in/Swipe-Elite-Sense-Ivory-White/dp/B07CKT6DPK/ref=sr_1_1114?qid=1567247715&s=electronics&sr=1-1114', newPrice=5100, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2948, sellerId=1, price=11990, availableStatus=1, mobileLink='https://www.amazon.in/Honor-Aurora-Blue-GB-RAM/dp/B078X7XMVZ/ref=sr_1_1153?qid=1567247721&s=electronics&sr=1-1153', newPrice=10890, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2965, sellerId=1, price=14499, availableStatus=1, mobileLink='https://www.amazon.in/Tecno-CAMON-Triple-Camera-Memory/dp/B07Q8GKTDG/ref=sr_1_1189?qid=1567247724&s=electronics&sr=1-1189', newPrice=11998, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2978, sellerId=1, price=5149, availableStatus=1, mobileLink='https://www.amazon.in/Mobiistar-Selfie-Dual-Android-Oreo/dp/B07HHCWQ8M/ref=sr_1_1247?qid=1567247731&s=electronics&sr=1-1247', newPrice=5131, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2979, sellerId=1, price=9500, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-W1627G-X1S-Black-16GB/dp/B075S51SS3/ref=sr_1_1248?qid=1567247731&s=electronics&sr=1-1248', newPrice=6799, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2982, sellerId=1, price=5498, availableStatus=1, mobileLink='https://www.amazon.in/Lava-Z60-Gold-with-Offers/dp/B078J9V629/ref=sr_1_1254?qid=1567247733&s=electronics&sr=1-1254', newPrice=6109, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2984, sellerId=1, price=6445, availableStatus=1, mobileLink='https://www.amazon.in/Tecno-Camon-iSky2-Camera-Memory/dp/B07GXWC1QK/ref=sr_1_1261?qid=1567247733&s=electronics&sr=1-1261', newPrice=6440, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2993, sellerId=1, price=5498, availableStatus=1, mobileLink='https://www.amazon.in/Micromax-Canvas-Selfie-3/dp/B07GDH2VFY/ref=sr_1_1299?qid=1567248078&s=electronics&sr=1-1299', newPrice=5448, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2998, sellerId=1, price=4699, availableStatus=1, mobileLink='https://www.amazon.in/Micromax-Canvas-Blaze-MT500-White/dp/B00HF4VJCM/ref=sr_1_1313?qid=1567248078&s=electronics&sr=1-1313', newPrice=2995, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3005, sellerId=1, price=10300, availableStatus=1, mobileLink='https://www.amazon.in/Vivo-Y55s-Crown-Gold-RAM/dp/B06XDW7JVV/ref=sr_1_1327?qid=1567248081&s=electronics&sr=1-1327', newPrice=13460, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3006, sellerId=1, price=12000, availableStatus=1, mobileLink='https://www.amazon.in/HTC-Desire-628-Cobalt-White/dp/B01H5G447Q/ref=sr_1_1328?qid=1567248081&s=electronics&sr=1-1328', newPrice=6999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3016, sellerId=1, price=6990, availableStatus=1, mobileLink='https://www.amazon.in/Xiaomi-Redmi-6A-Black-16GB/dp/B07J5FFGTD/ref=sr_1_1369?qid=1567248087&s=electronics&sr=1-1369', newPrice=6799, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3019, sellerId=1, price=5998, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-W1631GI-X1-Black-16GB/dp/B074ZR59Z5/ref=sr_1_1376?qid=1567248087&s=electronics&sr=1-1376', newPrice=5499, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3023, sellerId=1, price=4940, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-P5-Mini-Black/dp/B01EA4PJWU/ref=sr_1_1394?qid=1567248090&s=electronics&sr=1-1394', newPrice=3990, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3077, sellerId=1, price=10949, availableStatus=1, mobileLink='https://www.amazon.in/Realme-3i-Diamond-Black-RAM/dp/B07WWLS6G9/ref=sr_1_1570?qid=1567248112&s=electronics&sr=1-1570', newPrice=11490, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3085, sellerId=1, price=6299, availableStatus=1, mobileLink='https://www.amazon.in/LYF-Water-Volte-3GB-White/dp/B01JJ8JF40/ref=sr_1_1592?qid=1567248115&s=electronics&sr=1-1592', newPrice=6890, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3097, sellerId=1, price=4190, availableStatus=1, mobileLink='https://www.amazon.in/Xifo-Display-Smartphone-Support-Storage/dp/B07TQDVWRD/ref=sr_1_1631?qid=1567248118&s=electronics&sr=1-1631', newPrice=3990, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3121, sellerId=1, price=14999, availableStatus=1, mobileLink='https://www.amazon.in/Micromax-Canvas-Knight-A290-White-Gold/dp/B00MVUHKBE/ref=sr_1_1694?qid=1567248126&s=electronics&sr=1-1694', newPrice=3999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3124, sellerId=1, price=5450, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-P7-Grey/dp/B01NCK76W2/ref=sr_1_1702?qid=1567248126&s=electronics&sr=1-1702', newPrice=4999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3127, sellerId=1, price=4791, availableStatus=1, mobileLink='https://www.amazon.in/Celkon-Diamond-U-4G-Gold/dp/B075DBSDB5/ref=sr_1_1709?qid=1567248129&s=electronics&smid=A14CZOWI0VEHLG&sr=1-1709', newPrice=5323, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3139, sellerId=1, price=8440, availableStatus=1, mobileLink='https://www.amazon.in/OPPO-Neo-7-Black-16GB/dp/B019A4FTT8/ref=sr_1_1742?qid=1567248132&s=electronics&sr=1-1742', newPrice=9170, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3142, sellerId=1, price=8990, availableStatus=1, mobileLink='https://www.amazon.in/Vivo-Y53-Matte-Black/dp/B072JBMPHS/ref=sr_1_1746?qid=1567248132&s=electronics&sr=1-1746', newPrice=10750, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3155, sellerId=1, price=8998, availableStatus=1, mobileLink='https://www.amazon.in/Huawei-Honor-7A-GB-Blue/dp/B07GDKCBQP/ref=sr_1_1780?qid=1567248139&s=electronics&sr=1-1780', newPrice=8999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3163, sellerId=1, price=8500, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-F103-Pro-Grey/dp/B01JAFFOGU/ref=sr_1_1802?qid=1567248142&s=electronics&sr=1-1802', newPrice=6998, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3193, sellerId=1, price=6450, availableStatus=1, mobileLink='https://www.amazon.in/LG-K8-X240I-Black-Gold-16GB/dp/B074SY111K/ref=sr_1_1913?qid=1567248154&s=electronics&sr=1-1913', newPrice=5250, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3230, sellerId=1, price=7499, availableStatus=1, mobileLink='https://www.amazon.in/HTC-Desire-D728w-2PQ8100-Luxury/dp/B01BMD85Z0/ref=sr_1_2024?qid=1567248170&s=electronics&sr=1-2024', newPrice=5999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3234, sellerId=1, price=8990, availableStatus=1, mobileLink='https://www.amazon.in/Honor-Holly-Black-32-RAM/dp/B073WWLQPF/ref=sr_1_2033?qid=1567248170&s=electronics&sr=1-2033', newPrice=8699, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3241, sellerId=1, price=5750, availableStatus=1, mobileLink='https://www.amazon.in/LG-K7-volte-Mobile-Memory/dp/B01EMS5ZBY/ref=sr_1_2052?qid=1567248173&s=electronics&sr=1-2052', newPrice=5490, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3281, sellerId=1, price=4499, availableStatus=1, mobileLink='https://www.amazon.in/Lava-Z51-Gold-16GB-Storage/dp/B07RFM91VT/ref=sr_1_2201?qid=1567248191&s=electronics&sr=1-2201', newPrice=4498, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3337, sellerId=1, price=5199, availableStatus=1, mobileLink='https://www.amazon.in/Gionee-Mobile-Phone-Chrome-Gold/dp/B0742B96CB/ref=sr_1_2383?qid=1567249369&s=electronics&sr=1-2383', newPrice=4499, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3341, sellerId=1, price=9999, availableStatus=1, mobileLink='https://www.amazon.in/Blackberry-Z30-16GB-RAM-White/dp/B00K5YB0FK/ref=sr_1_2394?qid=1567249369&s=electronics&sr=1-2394', newPrice=11999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3358, sellerId=1, price=6999, availableStatus=1, mobileLink='https://www.amazon.in/Nokia-1010-NOKIA-Copper-White/dp/B008U13GDY/ref=sr_1_2439?qid=1567253283&s=electronics&sr=1-2439', newPrice=6890, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3417, sellerId=1, price=4100, availableStatus=1, mobileLink='https://www.amazon.in/Intex-Infie-3-Grey/dp/B07FPJQNH9/ref=sr_1_2657?qid=1567249398&s=electronics&sr=1-2657', newPrice=3999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3444, sellerId=1, price=10990, availableStatus=1, mobileLink='https://www.amazon.in/Oppo-A37-Gold-Without-Offers/dp/B079PWHYFF/ref=sr_1_2773?qid=1567249414&s=electronics&sr=1-2773', newPrice=12000, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3449, sellerId=1, price=12985, availableStatus=1, mobileLink='https://www.amazon.in/Oppo-Realme-Pro-Blue-Ocean/dp/B07N5NH9ZH/ref=sr_1_2783?qid=1567249414&s=electronics&sr=1-2783', newPrice=12984, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3466, sellerId=1, price=5970, availableStatus=1, mobileLink='https://www.amazon.in/Tecno-Camon-Air-Champagne-Gold/dp/B07C9237H3/ref=sr_1_2851?qid=1567249423&s=electronics&sr=1-2851', newPrice=5999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3638, sellerId=1, price=63306, availableStatus=1, mobileLink='https://www.amazon.in/Asus-Zenfone-Deluxe-Silver-256/dp/B01M69Q6C3/ref=sr_1_3756?qid=1567249533&s=electronics&sr=1-3756', newPrice=63063, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3658, sellerId=1, price=4190, availableStatus=1, mobileLink='https://www.amazon.in/dp/B07X97848C/ref=sr_1_3808?qid=1567249539&s=electronics&sr=1-3808', newPrice=4290, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3660, sellerId=1, price=4299, availableStatus=1, mobileLink='https://www.amazon.in/Yuho-Curvy-Smartphone-Fingersensor-Unlock/dp/B07WJX5DBD/ref=sr_1_3953?qid=1567249557&s=electronics&sr=1-3953', newPrice=4399, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3834, sellerId=1, price=14990, availableStatus=1, mobileLink='https://www.amazon.in/4GB-64GB-Storage-Kind-Grey/dp/B07VB9MMMW/ref=sr_1_4248?qid=1567249595&s=electronics&sr=1-4248', newPrice=14980, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3672, sellerId=1, price=18999, availableStatus=1, mobileLink='https://www.amazon.in/Vraj-Vivo-Starry-Night-Black/dp/B07SYZPZ3P/ref=sr_1_4787?qid=1567249664&s=electronics&sr=1-4787', newPrice=17999, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=3683, sellerId=1, price=4600, availableStatus=1, mobileLink='https://www.amazon.in/Coolpad-Mega-5C-Blue-Storage/dp/B07NBSMZB3/ref=sr_1_5333?qid=1567249732&s=electronics&sr=1-5333', newPrice=4400, newAvailableStatus=1}
Updated DB with rowEntry : RowEntry{mobileId=2619, sellerId=3, price=14108, availableStatus=1, mobileLink='https://paytmmall.com/redmi-note-7-pro-4-gb-64-gb-space-black-CMPLXMOBREDMI-NOTE-7SUNR52504D5C13EBE-pdp?product_id=249206661&channel=WEB&discoverability=online&src=consumer_grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Fmobile-accessories%2Fmobiles%2Fsmart-phones-glpid-66781%7C66781%7C3%7C%7C%7C%7C&get_review_id=246595808', newPrice=14200, newAvailableStatus=0}
Updated DB with rowEntry : RowEntry{mobileId=2562, sellerId=3, price=10199, availableStatus=1, mobileLink='https://paytmmall.com/mi-a2-4gb-64-gb-black-CMPLXMOBMI-A2-4GB-64CELE21246FEA6BEDF-pdp?product_id=278410094&channel=WEB&discoverability=online&src=consumer_grid&svc=-1&tracker=%7C%7C%7C%7C%2Fg%2Fmobile-accessories%2Fmobiles%2Fsmart-phones-glpid-66781%7C66781%7C6%7C%7C%7C%7C&get_review_id=210548556', newPrice=10172, newAvailableStatus=1}
